Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
689.6779,249.89392,767.6461,208.77275,723.8383,327.24524,800.72534,277.73257,475.2789,279.01025,498.46088,282.0455,524.80676,285.03824,543.21466,286.63452,583.4156,289.75125,603.8226,289.13583,-361.06912,352.45773,-330.80505,326.44128,-295.15155,296.8837,-269.28033,276.62442,-210.40944,231.42506,-177.9157,211.90056,0.0005587317750288526,0.0,0.0,0,0
689.0884,250.05608,766.98193,209.1607,723.1229,327.66165,799.5284,278.01868,491.7968,273.60056,517.02155,276.35577,541.67914,279.9107,558.2533,280.65805,598.0639,284.86948,613.29865,283.0523,-329.13937,344.94138,-296.01154,317.93948,-262.9974,288.9803,-239.25276,272.1613,-181.30661,225.28346,-156.01419,213.4158,0.0005583962053011196,0.0,0.0,0,0
688.9974,251.07582,767.0535,209.81621,723.3571,328.1527,800.0874,278.41345,509.04758,268.58206,536.21094,272.0653,557.5781,275.90964,575.3833,276.87985,609.7808,280.01086,630.0958,277.99213,-304.0705,344.45676,-267.12677,313.16992,-237.8093,285.60855,-211.41858,266.5147,-159.36032,225.7235,-124.737206,208.52925,0.0009182201476169684,0.0,0.0,0,0
690.21985,250.90121,768.1497,209.58812,723.88025,328.5888,801.3882,278.5294,526.7517,262.59595,552.3713,267.50516,576.507,272.71536,597.1283,273.76144,630.35876,276.33936,648.9035,276.93832,-283.26526,344.38913,-247.00261,310.2117,-212.29735,275.9871,-179.85812,253.01184,-126.36085,212.86227,-94.93015,191.44968,0.0009660226069784139,0.0,0.0,0,0
690.95233,250.92717,769.2811,210.22272,725.0188,329.02554,802.23553,278.99826,545.5236,258.65555,568.4817,263.81955,593.9939,269.71832,611.02216,271.43552,646.342,274.59888,665.9448,275.8949,-246.3993,329.52835,-215.05762,298.23737,-179.29016,262.1075,-153.37787,241.83987,-97.290405,199.00067,-64.53685,175.1848,0.0010386539954846661,0.0,0.0,0,0
692.68677,251.38638,769.85516,210.9055,726.14667,329.09317,803.63275,278.24512,566.4593,254.0715,588.84216,258.4925,611.83844,264.21628,627.5656,265.12457,661.5785,270.11972,682.5372,270.8753,-219.97412,328.18243,-186.72559,296.66794,-152.48428,261.01706,-126.71536,242.56471,-71.269875,194.86748,-34.232197,169.4449,0.0008660582596355041,0.0,0.0,0,0
695.297,251.76125,772.3654,210.63531,728.12866,328.6646,806.00507,278.1031,582.6449,248.98402,603.23303,254.18266,624.95447,259.36926,642.8573,262.688,676.3927,266.35342,696.5418,268.27777,-200.3471,331.62427,-168.58148,298.48114,-134.35472,263.62448,-105.065056,236.5413,-47.042843,190.18335,-10.984909,162.15279,0.001052987019804165,0.0,0.0,0,0
696.85547,251.68793,774.2374,210.3805,730.5019,328.3817,807.95337,278.18005,593.91565,246.5694,614.20105,251.04329,637.8921,257.35104,652.51324,259.86365,686.063,263.3234,704.59955,266.81543,-180.10931,324.5729,-148.70622,293.70157,-112.046196,254.57047,-88.045364,233.00142,-29.770243,187.24551,2.0935063,157.78476,0.0008347227213853905,0.0,0.0,0,0
697.6675,251.74405,775.1794,211.0744,731.731,329.1596,809.26953,278.5667,598.2093,244.98085,618.0232,249.34668,642.74066,255.66507,657.2856,258.28473,689.3731,261.9276,708.9664,264.33728,-170.43083,321.71576,-140.22574,292.1564,-102.287674,252.54831,-78.742004,231.16423,-23.727644,187.33946,10.826774,159.28975,0.0009455583027812651,0.0,0.0,0,0
697.62,253.13771,775.2236,212.06543,731.5177,330.1209,808.98413,279.30603,596.4165,244.29036,616.9117,248.61432,641.1838,255.24352,655.6373,258.25803,688.9939,261.17465,707.6715,264.4919,-171.4095,328.96732,-140.17102,298.68008,-103.33807,258.6728,-80.31849,236.42033,-22.581924,192.44026,9.481736,163.28815,0.0009398576038470443,0.0,0.0,0,0
697.28827,254.36143,774.49304,212.9972,731.6516,330.95734,808.3353,280.15964,591.21704,243.39514,610.94415,248.78896,636.01575,254.61966,651.1172,257.34564,684.3335,260.774,703.2976,264.40915,-177.48135,338.73108,-148.57224,307.11752,-110.26711,268.2281,-86.10618,245.97864,-29.340097,201.14177,2.8148668,170.99522,0.0008683575270401546,0.0,0.0,0,0
696.98785,254.3241,774.09973,214.14096,730.9826,332.1005,808.182,281.59283,588.3885,243.4483,608.3601,248.54175,632.2342,254.85901,647.7948,257.51657,680.3549,262.5271,699.7357,263.44052,-183.26775,338.71695,-153.43654,307.89133,-117.15518,269.74597,-92.02664,247.56267,-37.51397,201.00398,-2.3273394,176.87433,0.0011475669158696232,0.0,0.0,0,0
697.0207,255.03116,774.056,215.1257,730.9498,332.9306,808.18256,282.29785,589.46796,243.62772,609.8094,248.81258,633.1548,254.41048,648.04987,257.27472,680.52545,262.57178,699.25903,263.4874,-180.88925,338.48227,-150.50418,307.1114,-114.634094,271.08945,-90.79981,249.18869,-36.673946,202.1786,-2.7162867,178.84602,0.001016951370337558,0.0,0.0,0,0
696.8031,255.21754,774.0377,216.04115,731.01056,333.78638,808.1456,283.3523,592.8188,243.45378,612.6497,248.56372,635.66595,254.30272,650.7052,256.61813,683.1221,262.97528,701.7669,264.05896,-172.57516,331.8791,-143.4126,301.98532,-108.6183,266.86395,-84.38469,246.51096,-31.469671,198.23228,2.0870988,175.08514,0.000872069800004432,0.0,0.0,0,0
698.2922,256.2705,774.2941,216.90332,731.7065,334.45135,808.159,283.8679,597.47253,243.07474,619.24005,248.8069,642.70636,255.28922,657.2243,258.6402,690.48364,263.30655,708.2536,265.283,-171.1252,336.49716,-137.85059,302.0898,-101.37721,263.4968,-77.93268,240.62688,-20.46542,193.43102,11.7031,168.49416,0.0010943000369781233,0.0,0.0,0,0
699.267,257.04346,775.1521,217.26807,732.01953,334.92395,808.7731,284.27182,612.3062,246.39102,630.9915,251.95212,652.9932,257.98428,666.76215,261.3355,698.4394,265.54837,716.649,268.30124,-151.61186,319.76715,-122.44991,287.69766,-87.208084,250.47786,-64.51622,227.76968,-8.437539,182.08441,24.484211,154.31148,0.0012071128874276377,0.0,0.0,0,0
698.9307,257.6935,775.51587,217.22835,732.52386,334.98938,808.7807,284.42783,620.9899,247.881,639.7357,254.01263,660.85516,259.8587,675.238,262.6853,706.14764,268.79257,723.9797,270.96494,-132.93764,306.61487,-104.8696,273.7536,-71.85158,238.3086,-48.053097,216.20464,4.5337358,167.26624,36.993168,141.07225,0.001104887044884065,0.0,0.0,0,0
699.0314,258.21014,775.4651,218.47086,732.7446,335.96823,809.63464,285.41614,626.3692,251.02173,646.43787,256.05753,666.8945,262.50922,681.4416,265.5223,711.925,271.00345,730.90247,273.44406,-126.675064,295.53592,-95.00865,263.27567,-63.062748,226.84663,-38.80654,203.9968,13.976001,156.73874,48.652477,128.56624,0.0009976639877758854,0.0,0.0,0,0
