Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
760.55066,276.115,828.22485,228.53815,796.39954,346.10745,864.4306,290.20102,735.4328,239.60455,743.8977,260.17157,756.3171,278.3197,767.273,287.94833,804.87964,285.19064,823.89307,275.76093,-13.155368,323.2063,-17.09658,261.80643,-10.6658125,201.70284,1.3095446,163.62636,80.18835,109.767494,130.84225,99.032326,0.018323890416596145,1.0,2.681684,1,1
756.9069,271.28867,825.6656,225.53381,794.7319,343.3735,861.4909,287.08716,732.4537,244.10258,739.3936,266.2974,750.63696,289.1891,762.77594,298.72516,795.4604,291.73254,809.8269,279.27444,-19.509262,293.8435,-28.016846,235.30783,-29.04631,171.29153,-15.832846,134.38069,53.73285,99.61759,96.827225,103.20013,0.028415279452272436,1.0,65.1465836,2,2
758.4539,271.41162,826.6317,224.34747,795.6048,342.49478,862.7066,285.7513,733.8049,242.23773,745.07715,263.36285,758.83765,285.3996,771.4131,293.9527,797.949,289.32697,811.1496,278.35834,-18.403795,301.36557,-17.69766,237.39374,-13.194694,169.56296,2.2454848,132.72943,58.898403,100.99408,98.08992,102.90065,0.023131845780597092,1.0,1.140576,0,0
760.9653,284.98135,829.4343,238.42136,799.1536,356.2646,865.86475,299.51648,740.1882,267.93866,748.62756,288.34238,760.27826,308.49963,771.31866,316.6989,807.8504,307.1789,822.9155,296.28128,-22.136322,267.0032,-26.472717,210.649,-24.588598,151.75404,-12.294911,118.81878,67.652214,81.7565,110.94253,80.07315,0.023189452866739846,1.0,289.855072,2,2
760.2965,286.11185,828.356,239.14778,798.2106,357.18024,865.3179,300.39517,747.04285,270.82355,751.8515,291.56586,760.94934,314.0776,772.7174,323.28976,808.1986,311.09207,821.70496,297.1429,-9.893542,253.24333,-21.608906,200.79788,-26.663208,140.37305,-13.832786,104.15353,67.11403,73.52179,110.633255,80.5248,0.03314652068947534,1.0,273.9725952,4,4
759.50305,286.35245,827.4493,239.44778,797.2274,357.40842,864.16327,301.21527,743.76965,270.47083,749.9265,291.7482,759.18665,313.30444,770.99603,321.93607,807.00195,309.82425,821.134,296.81912,-14.250319,257.9786,-23.853165,202.58801,-27.608385,143.9407,-13.960316,108.78598,68.709564,77.43842,112.68696,81.65651,0.02997002689695823,1.0,100.0,3,3
759.2564,286.76132,826.4583,239.90872,796.34937,357.3237,862.875,301.52322,732.9388,268.40677,744.855,287.08978,758.79974,304.31616,769.9072,311.4497,805.4486,305.42105,819.7579,296.56335,-32.956203,279.95016,-28.48698,220.91559,-18.770401,163.1937,-4.5105457,131.42458,72.65488,88.08944,112.66629,83.415474,0.016762506860647022,1.0,68.9655151,2,2
759.832,286.27637,825.46716,239.27777,795.54297,357.0478,862.171,300.54282,717.15173,259.58258,735.3289,269.83127,755.25507,277.5474,768.6823,283.70715,799.34644,291.55008,815.1194,294.36102,-60.64869,329.18686,-33.48449,276.3272,-0.35570064,226.9364,20.91023,191.56119,76.220695,124.551926,106.267075,92.48668,0.0022275156604860493,0.0,64.9350662,2,2
738.58325,299.03156,804.1588,251.74554,775.5427,369.0703,840.0751,312.81116,699.0798,286.66476,709.4192,305.81754,723.8106,326.39883,736.8336,334.26862,768.15784,332.14255,786.98724,323.9039,-64.77527,286.9384,-63.553623,229.95222,-56.114506,165.21568,-39.12868,129.20203,23.851568,83.7589,71.092155,69.49203,0.016566311751068184,1.0,102.5641022,3,3
739.32983,298.01617,804.9363,250.66994,775.9219,368.19873,840.7716,311.83807,698.06366,285.6802,710.63916,303.73328,727.3035,322.18356,738.6635,328.865,769.94855,327.3457,788.46436,322.54797,-68.77884,290.0423,-61.906406,231.72206,-47.768936,167.46953,-32.51634,136.16785,30.434198,89.42871,73.461365,68.70227,0.012895259779302615,0.0,33.3333321,1,1
