Top_left_x,Top_left_y,Top_right_x,Top_right_y,Bottom_left_x,Bottom_left_y,Bottom_right_x,Bottom_right_y,FR1_x,FR1_y,FR2_x,FR2_y,FG1_x,FG1_y,FG2_x,FG2_y,FB1_x,FB1_y,FB2_x,FB2_y,tf_FR1_x,tf_FR1_y,tf_FR2_x,tf_FR2_y,tf_FG1_x,tf_FG1_y,tf_FG2_x,tf_FG2_y,tf_FB1_x,tf_FB1_y,tf_FB2_x,tf_FB2_y,Bending_Coefficient,Bending_Binary,IFF,Spikes,Spikes_Filled
613.10254,246.50635,722.8016,227.65057,629.50055,346.55847,744.52216,312.72577,595.558,231.40259,601.6038,261.11765,609.8422,285.2825,627.71515,306.602,649.8419,315.77066,673.81604,317.85684,-23.233713,237.92683,-20.950104,174.1347,-14.29021,122.89547,7.0610757,74.00187,38.120747,45.92967,75.2108,29.641665,0.024270908879420947,1,1.056524,0,0
611.73816,245.28331,721.7573,227.06317,629.5123,345.772,743.9749,312.2432,595.9261,236.55565,598.61755,268.74826,605.0958,292.35718,623.0368,314.23135,647.11707,319.58194,672.9722,318.66647,-21.673075,223.3506,-25.55726,157.3114,-21.837107,109.129776,-1.306678,60.17962,33.046524,38.605247,73.716385,27.122726,0.02685621723953603,1,1.056524,0,0
610.16455,245.32411,720.18024,226.51883,628.1476,345.28287,742.7085,311.4282,592.9062,236.89406,596.28644,268.2357,602.9728,291.89627,621.38934,313.5225,645.7658,318.74597,672.17847,317.3343,-23.912703,223.49823,-26.667309,158.6374,-22.736492,109.99855,-1.5233855,60.979298,33.29957,39.283386,75.01935,28.286573,0.02553246555691697,1,1.056524,0,0
608.0286,244.48535,718.0224,226.00734,625.92957,344.34293,740.4003,311.16586,588.8024,233.65002,594.66785,264.13605,603.14014,285.51144,621.6559,307.01007,645.5105,315.6963,670.41266,316.2501,-26.364668,229.0557,-25.210445,164.8013,-18.09067,119.5459,3.57111,70.40787,37.065037,42.591125,76.08131,28.873882,0.022216388003617648,1,1.056524,0,0
606.218,244.63797,715.4194,226.35616,622.5657,344.87555,737.3805,312.01013,584.8838,207.65952,592.91943,235.32767,604.8964,257.64993,620.8596,279.9665,644.51746,291.98767,666.4658,297.48206,-24.284061,286.564,-18.334661,224.15544,-5.305814,173.48851,13.5965,122.180046,47.336956,88.03365,81.20765,66.84031,0.018519479190467543,1,1.056524,0,0
605.58057,245.31471,715.2627,227.43906,622.8606,345.9881,737.29443,312.65445,584.8765,216.73785,588.19446,247.9955,595.516,270.8211,614.92377,292.06268,641.33124,299.37354,667.6495,298.82748,-24.414904,266.8056,-26.878109,200.31126,-21.462978,152.01268,1.9614717,102.88969,40.181114,77.012726,82.588425,65.553406,0.022519367197086602,1,1.056524,1,1
605.37225,245.62413,715.1444,227.7479,622.9183,345.8207,736.8733,312.8698,584.1102,219.49136,585.6648,250.66489,592.60956,273.50482,612.00684,295.52948,639.5685,300.66428,668.2524,299.08005,-25.682878,261.51425,-30.889671,196.2898,-26.142365,148.37782,-3.1210709,97.898865,37.300644,75.68624,83.91507,65.13543,0.02177623356512386,1,0.1377961,0,0
604.57336,244.98842,713.7927,226.73059,621.0834,345.5996,735.78357,312.1402,580.60675,216.82814,585.085,246.58319,593.8863,268.24487,612.27155,289.25772,639.59485,298.09552,666.366,298.2243,-30.133707,267.59894,-30.016706,203.41002,-21.777815,156.5051,0.6499685,107.89178,40.1623,78.55409,83.21802,65.487976,0.020410927432140884,1,0.1377961,0,0
597.68756,247.99532,708.4486,229.09088,615.4939,348.96146,730.13446,315.01514,563.0691,214.34785,568.3265,244.5973,577.765,267.50388,596.27747,289.25458,621.2788,298.91907,646.8772,300.9012,-43.376137,280.50662,-42.64728,216.78218,-34.32569,168.14694,-12.773736,118.81704,21.860388,89.3426,61.13199,73.460846,0.02101603213905973,1,0.1377961,0,0
598.67926,247.99985,709.00604,229.71526,615.96497,349.50177,731.0896,315.47595,565.8348,220.26178,566.00586,251.6162,572.74866,275.1024,592.2934,297.18948,618.2926,303.77435,648.5127,301.63754,-42.540936,267.87866,-48.940556,203.57578,-44.272697,155.3041,-21.397234,105.6649,14.965255,81.91008,62.27354,71.93076,0.021930216355916837,1,0.1377961,0,0
599.6316,248.05846,709.87897,229.85521,616.81274,349.49942,732.3111,315.53488,567.03925,223.03767,567.3732,253.32083,573.00635,276.60455,592.8659,298.57526,619.4262,304.63876,649.21576,301.94806,-42.944847,262.46274,-48.788113,200.12756,-45.55864,152.55898,-22.172684,103.0246,15.090385,80.025055,61.810284,71.345665,0.021992389746430842,1,0.1377961,0,0
600.7242,248.06494,711.1283,229.31798,617.8859,349.52026,734.0648,315.43246,567.3162,221.31891,570.9848,250.53288,578.07697,274.4808,598.1605,295.91574,622.42676,302.46335,650.93585,301.19406,-44.078236,267.02634,-44.867584,205.20432,-39.68285,155.24948,-15.571189,106.14706,18.571066,83.095695,63.04155,72.262665,0.022124888029913456,1,0.1377961,0,0
602.0339,247.60503,712.37885,228.6175,619.6679,348.90427,734.8247,315.15942,567.5157,214.08185,575.6695,241.41696,588.02844,265.09137,604.9555,285.37976,627.4556,295.8573,651.4067,300.5828,-44.0024,281.05048,-38.150932,221.66196,-25.486576,169.82785,-5.452435,123.53619,25.71058,93.58235,61.80634,73.31122,0.01775421737457667,1,0.1377961,0,0
608.6398,245.99464,719.1431,226.36229,625.7725,346.2246,741.2056,312.40997,567.10864,227.15611,574.95123,255.22342,584.5448,279.28537,602.00916,300.0072,625.15485,310.9325,648.9802,315.13934,-57.882896,253.36742,-52.364494,193.51114,-43.69424,142.66353,-23.219913,95.803764,8.01604,64.63082,42.983974,45.04911,0.0203565317858105,1,0.1377961,0,0
609.0378,246.56985,719.003,227.35068,626.7277,346.80334,741.33636,313.08487,568.03143,236.71793,569.75793,267.306,576.95264,291.21405,595.6713,312.48404,621.62115,318.5934,649.79047,316.4163,-58.823177,234.28903,-62.74577,172.73866,-57.60423,124.322784,-36.00208,76.85529,-0.18761083,53.535717,42.904854,43.748863,0.023341086234562318,1,0.1377961,0,0
609.348,246.70833,718.9751,227.72464,626.8942,347.03766,741.63617,313.03806,568.63135,239.65038,569.5663,270.65543,575.80927,293.9399,595.0122,315.61154,621.6178,320.39255,650.51105,316.62384,-58.970814,228.49953,-63.8802,166.48315,-59.81168,119.83448,-37.696,71.6661,-0.899134,50.486816,43.53376,43.236908,0.02319901027299594,1,0.1377961,0,0
609.862,246.57999,719.59485,227.72917,627.1255,346.87695,741.9597,312.90125,567.97906,235.83923,571.43536,266.23557,579.7396,289.89166,598.54285,310.71014,624.34717,317.08154,650.5766,316.16452,-59.80081,236.32286,-60.93151,174.20694,-54.02895,125.65844,-32.11509,78.895226,3.4398959,55.15873,43.18664,43.974873,0.0227455939858215,1,0.1377961,0,0
599.75854,244.84137,707.9076,226.01535,617.82495,344.31097,730.10516,310.63654,564.80035,248.44473,568.08075,280.04166,576.31744,303.16483,593.96375,323.11078,619.59467,329.942,643.7995,327.6203,-53.4353,204.98299,-55.777153,141.80579,-49.293846,94.87942,-28.993134,50.217915,6.468903,24.983727,43.98248,16.496046,0.025310097444507438,1,0.1377961,0,0
597.573,243.72766,706.2994,224.77364,616.06683,343.46677,728.6392,309.4043,565.9949,255.33694,566.1953,288.15897,571.773,310.32858,590.2253,331.3762,617.5771,333.22763,642.8965,327.28745,-49.955875,187.8585,-57.090527,124.595535,-54.28068,81.32857,-33.607502,34.82149,4.980196,17.552074,44.947414,14.917748,0.0263068112410946,1,0.1377961,0,0
596.133,243.54883,704.9372,224.1925,614.45526,342.66882,726.83136,309.11713,564.9325,257.45502,565.2017,291.03076,571.1201,313.20047,590.4869,333.2014,617.49115,333.6515,642.3956,326.8177,-50.393852,183.35413,-57.73107,118.51853,-54.45463,74.89076,-32.020615,29.437586,6.950033,14.728743,46.993435,14.045618,0.025857531944478217,1,0.1377961,0,0
595.25146,243.02298,703.7469,224.2331,613.7759,342.66794,725.8604,308.82376,561.4733,253.12964,565.92737,284.39163,574.4345,307.26175,592.778,326.03732,617.6969,329.92358,640.4227,326.5009,-52.847305,191.55365,-53.714645,129.49512,-47.06911,83.36528,-25.810442,40.628216,9.268717,20.901619,44.860752,15.075471,0.02540062325882952,1,0.1377961,0,0
594.2809,244.26352,702.7468,225.03418,612.0222,343.2446,725.02716,309.5114,557.6537,242.77094,568.36566,267.33887,581.6787,291.03674,597.6128,308.2073,618.91626,319.15103,639.0768,325.38837,-54.853905,216.22058,-44.817867,162.89247,-31.043386,111.298096,-12.026111,71.46859,16.764694,40.461536,45.86792,18.208847,0.01496282187192298,0,0.1377961,0,0
589.73615,251.22174,697.6443,231.84024,606.274,349.71802,719.7515,316.39844,576.11334,259.11432,582.7044,289.11182,592.13116,313.69107,609.4139,332.13922,633.96356,344.54688,657.8286,347.36484,-23.21929,188.62242,-20.338446,125.192116,-12.111398,73.40559,9.096798,30.369879,43.075424,-5.449434,79.827934,-23.984663,0.021423263015015716,1,0.1377961,0,0
589.7325,251.69669,697.25037,232.5816,604.84296,349.41974,719.1888,317.26715,581.81116,269.51785,580.7625,302.72485,585.6123,324.43378,606.18427,344.1812,630.6962,351.74084,658.82495,348.78012,-16.795889,165.22392,-25.624601,98.80617,-22.946295,55.18357,3.200907,8.795073,38.366756,-17.549894,83.43965,-27.276499,0.021989814567337264,1,0.1377961,0,0
589.93365,251.47789,696.94135,231.97966,605.9667,349.3151,718.93274,316.60727,584.2951,272.9916,581.365,307.15332,585.1109,329.9625,604.9619,347.6968,630.25775,354.02542,658.1986,348.87704,-14.388297,157.06024,-26.820986,90.48498,-26.32514,45.776093,-1.1003902,3.4403145,35.50441,-21.470064,81.18724,-27.606134,0.02151659752836356,1,0.1377961,0,0
588.31915,251.45859,695.8977,232.08179,604.7972,348.87,717.9394,316.8737,582.30084,270.06708,581.74524,303.3728,586.2686,325.1042,605.63385,345.02026,630.33356,352.13843,657.81604,348.6682,-14.420545,163.17577,-23.42479,96.63716,-21.784962,53.04195,2.2285252,6.5906615,37.909832,-19.385408,82.54549,-28.028723,0.023979334211271023,1,0.1377961,0,0
587.55786,251.45767,695.23596,232.32748,604.01495,349.87924,717.515,317.00745,575.84534,260.6048,582.4272,289.81348,591.8147,313.4491,608.9994,333.2482,633.1054,344.07645,656.30865,348.21533,-20.685986,185.18076,-17.630703,123.22728,-9.195743,73.19238,11.642532,27.70393,45.541862,-4.8336062,80.94673,-25.254972,0.02138634110495854,1,0.1377961,0,0
578.40826,242.88492,685.64886,223.12482,594.3881,341.98624,707.61115,307.5124,586.2004,248.17615,592.1222,280.3611,599.2424,302.70572,615.52167,324.1744,640.18945,332.7258,665.4731,333.2057,11.031504,185.63539,11.866586,116.88143,17.036846,69.79582,36.326797,20.87489,72.60403,-8.720463,113.93505,-24.5099,0.025786613891777062,1,0.1377961,0,0
576.59796,241.68547,684.54175,222.0883,593.69507,340.06052,706.54974,305.7715,589.3397,256.9822,587.80457,290.58273,591.8531,313.49298,609.16284,334.88565,637.20276,337.56155,664.8942,332.94153,15.772452,162.67235,4.097964,95.575584,4.1273546,49.708073,24.266813,0.86819965,66.76934,-20.070665,113.62482,-28.051672,0.02497796748769641,1,0.1377961,0,0
576.1102,240.90427,683.7878,221.26552,592.72235,339.33478,706.5158,305.1619,589.7488,259.07285,586.7018,292.92206,590.51013,316.07074,609.5636,336.121,635.45435,339.11243,664.77386,332.24658,16.604925,155.94269,2.740857,89.21143,2.5408885,43.396507,25.689857,-3.333532,64.49089,-23.263268,114.26829,-27.76861,0.022701169836455433,1,0.1377961,0,0
575.9982,240.12177,683.7984,220.7624,591.99146,338.82565,706.54663,304.8098,588.02,255.39113,588.6638,288.2109,594.6723,311.40912,612.1636,330.97253,637.24426,335.9496,665.43945,331.90042,15.021531,162.64415,7.4034085,95.7715,10.615033,48.466465,31.79463,3.3750885,68.941154,-19.457096,115.85366,-28.252275,0.025634430080398906,1,0.1377961,0,0
575.9806,240.69926,684.0964,220.98035,592.10205,339.5526,706.17426,305.1888,584.1586,244.99937,592.70215,273.7162,602.9082,296.44186,621.2099,318.22104,642.31793,327.2429,664.01794,331.38007,11.807391,187.59457,17.526806,124.37284,27.210545,74.499886,49.47582,23.371857,80.13412,-5.2976413,114.236755,-25.782547,0.020244925984799846,1,0.1377961,0,0
573.0403,236.51485,681.60095,216.25168,589.98413,335.72806,704.1415,301.40723,595.00494,221.49245,601.78265,252.08209,610.8576,275.0689,627.5447,298.37842,648.5194,310.4499,670.28845,316.96597,39.98752,223.91347,41.49672,155.27519,48.982224,103.92644,68.387566,49.418114,98.53168,14.67029,132.68845,-10.418329,0.02381300764226341,1,0.1377961,0,0
572.4949,235.30127,680.8463,215.52608,589.2116,334.10898,703.63184,300.00278,594.4782,226.19672,596.93225,259.70016,602.6549,283.0482,620.1477,306.36536,644.6494,315.1246,670.4591,316.31924,38.17555,211.20634,31.88793,138.55707,34.02592,88.73305,54.46948,34.65396,90.8532,4.6628666,133.4887,-12.46408,0.027686920114123714,1,0.1377961,0,0
571.52747,234.87315,679.98517,214.95438,588.27606,333.80917,702.84326,299.30637,592.9985,225.41763,595.4783,258.28125,601.4435,281.77847,618.7622,304.9331,643.7582,314.38474,669.2972,316.11417,37.327095,212.12668,31.297815,140.79478,33.765385,90.52207,53.92364,36.7989,90.77598,5.1411924,132.65768,-12.976753,0.0272148907793585,1,0.1377961,0,0
571.4154,234.63242,680.04816,214.5101,588.16846,333.68033,702.15894,299.63962,591.85693,220.79543,597.82855,252.04568,605.7039,273.75595,622.78253,297.18677,646.38165,310.3619,668.88055,315.70996,37.032776,221.9264,37.216106,152.52579,43.29578,104.50692,63.397415,49.656357,97.48625,11.367375,133.41219,-11.930962,0.024017972465646888,1,0.1377961,0,0
556.5066,232.72253,665.0474,213.29495,572.4118,333.19952,687.05646,298.40103,587.5797,196.6158,594.2441,227.07068,603.57635,253.35808,617.36725,272.42038,642.7047,289.0825,662.4044,295.2599,61.68621,269.1094,63.0799,197.5704,70.19747,137.15916,86.91822,91.28165,124.069374,44.476826,156.24756,21.027128,0.025518423353132265,1,0.1377961,0,0
554.93396,233.59772,663.1444,214.4413,571.03284,333.67297,684.94464,299.43112,585.09015,204.95221,588.22723,238.10516,594.5309,261.28766,611.90204,284.4809,636.5974,294.2708,661.40063,296.49643,57.927593,252.19904,52.57944,177.42975,55.758167,126.00081,76.93508,70.762825,115.11625,38.331036,157.88899,19.946585,0.02718537932270409,1,0.1377961,0,0
553.3121,233.9672,661.50903,214.27554,569.8131,333.85986,683.99835,299.5983,584.23724,203.87639,587.3051,237.8805,593.4885,260.8556,610.5444,283.93106,634.9768,294.24615,659.9274,297.17844,60.169228,254.9587,54.06172,178.05359,56.89791,127.01366,77.393,72.123314,114.734634,38.8548,157.1443,19.071526,0.027534493624849242,1,0.1377961,0,0
551.94794,234.28134,660.7751,215.32182,568.34796,334.49435,682.6182,300.02884,583.1599,198.52682,588.66345,229.42438,597.57947,252.37285,610.33484,271.1053,636.8392,290.59265,658.5217,296.48328,61.694633,268.36618,60.799046,196.61952,68.19023,143.62238,83.20644,98.82675,121.25602,45.66163,157.15068,21.613508,0.024956445600052925,1,0.1377961,0,0
551.82263,236.61458,659.7688,218.16127,567.93146,336.81357,681.7394,303.0408,600.31805,184.45555,606.9667,213.90997,615.4646,237.3907,629.51697,259.93478,648.60443,274.91986,667.231,282.6771,99.608925,303.34576,100.31069,230.47499,106.56156,173.69417,122.879585,118.17608,151.23537,76.861115,182.3721,50.549255,0.028265136353110714,1,0.1377961,0,0
551.5447,235.79291,659.9316,216.8593,567.7766,335.19116,681.3654,301.77972,602.1728,193.28519,605.47394,227.18623,611.62,250.49866,626.4273,272.51746,648.07324,281.39987,667.0492,282.2698,99.38681,278.0293,92.589745,198.17131,94.88086,144.33765,112.5786,90.71362,147.55185,61.07314,182.1656,48.932312,0.038358508271349775,1,0.1377961,0,0
551.67316,234.7564,659.5692,215.959,567.88995,334.40094,681.3749,300.88544,603.9121,196.34042,606.22864,231.23045,611.0988,255.15218,626.33685,276.64606,647.94086,282.75177,667.6377,281.81903,101.33261,268.0814,92.224464,186.59274,92.005684,132.40588,110.52811,80.11181,146.40906,56.295994,183.17535,47.49317,0.04057594170510735,1,0.1377961,0,0
550.49207,233.89061,658.85724,214.89499,566.8437,333.62073,680.49994,299.86493,602.91956,192.61151,605.7081,226.24503,611.9088,250.71046,626.2822,272.45123,647.9878,280.23846,666.5118,280.24127,102.20724,274.39694,94.4152,195.43486,96.285416,139.19797,113.23572,86.51906,148.71182,59.084145,182.90958,48.92875,0.04086505049082855,1,0.1377961,0,0
549.64996,233.19035,657.4898,214.1934,565.858,332.76892,679.5119,299.12198,601.6003,182.22867,607.60126,213.2541,615.4683,235.12505,628.46185,257.78543,648.5004,272.99457,666.3485,279.6914,105.979256,298.66245,104.66404,222.31773,110.2937,169.44171,124.58409,114.0393,154.48717,71.63274,184.5705,47.85969,0.03192369660144895,1,0.1377961,0,0
546.8458,235.36584,655.2917,216.08049,563.0446,334.96948,676.0348,301.40152,596.70465,161.36475,605.1425,187.75023,616.19617,212.67389,629.5928,231.03116,647.19995,255.73152,664.89246,267.1362,109.6718,353.58673,115.11305,286.40073,125.80387,223.74356,143.29828,176.27977,165.8801,113.07802,194.54475,78.988045,0.017882968421848958,1,0.1377961,0,0
547.2557,235.41234,655.0706,216.87457,562.97644,335.1792,676.6819,301.39005,594.25104,171.6201,595.45703,203.7456,600.9842,228.32323,616.2208,251.92712,641.80615,264.29193,666.1593,269.19415,101.244446,333.38757,91.11563,254.027,91.97207,195.13835,110.24931,136.41066,151.65855,97.39047,195.5456,74.05348,0.029813053820009164,1,0.1377961,0,0
546.8321,235.54709,655.0186,217.02548,562.7128,335.43597,676.70624,301.54727,595.03973,176.67856,592.5867,210.1128,595.97784,233.36763,612.3824,256.76526,638.57117,267.2597,664.83606,269.18552,101.24225,320.4393,84.0934,240.21458,81.7755,186.06291,101.96297,128.02263,144.62383,92.97687,193.0834,75.14719,0.02590465175119968,1,0.1377961,0,0
546.74207,235.6687,655.3106,216.99823,562.41626,335.21536,676.39166,301.54578,596.08624,174.19957,595.53784,206.88127,599.7768,231.0888,614.46466,254.64606,640.27783,265.9491,665.49023,269.5182,103.63993,325.85443,90.36011,246.75032,89.225876,189.80502,106.54974,131.81421,148.49866,95.07368,194.35295,74.19634,0.030394851100597094,1,0.1377961,0,0
546.2844,235.07133,654.06995,216.59848,561.8513,335.1971,675.506,301.13922,598.07745,166.82364,601.8859,196.60847,608.6408,221.44704,624.1285,244.39323,644.4349,260.62573,665.92633,269.23114,111.87193,343.51892,107.11326,267.86078,109.87572,206.74977,129.13292,148.34427,159.95988,102.94745,197.0905,72.93327,0.029971090408677903,1,0.1377961,0,0
550.40784,234.62381,658.4042,216.47708,566.1716,334.05267,680.0629,300.77316,584.12213,127.60717,591.5179,155.80577,601.2511,183.6635,614.20953,204.90298,632.25745,223.49469,651.4254,234.68034,93.1584,452.46524,96.10171,374.70377,103.402176,300.87473,119.067085,244.7472,145.17435,193.82562,176.93312,159.57265,0.02596893997051945,1,0.1377961,0,0
549.5488,234.8069,658.51666,217.31015,565.26636,334.4301,678.9208,300.9924,580.85236,140.53271,580.5577,172.96071,584.59814,197.61421,600.34924,220.68427,625.67737,232.9522,650.85046,236.60587,81.16881,414.55505,69.22677,332.07272,68.08904,271.83804,87.87921,213.52127,129.02522,176.05685,175.36853,157.10912,0.02942664106799002,1,0.1377961,0,0
548.9277,235.63884,657.2596,217.84695,564.7566,335.69232,678.0816,302.13525,582.0993,146.88428,578.3086,179.69171,580.3762,204.23514,596.6564,228.18753,624.7878,237.18924,651.26025,236.26128,83.55554,399.41724,65.015015,317.58768,60.51499,258.9759,80.828705,199.13397,128.00505,167.92213,178.92305,158.74153,0.02440932082511571,1,0.1377961,0,0
547.897,236.6256,656.32074,218.61282,563.8748,336.3119,677.1032,302.77658,582.3671,148.54887,578.8063,180.22571,580.3228,205.39328,596.9241,229.18555,623.7052,237.64264,649.71576,236.95247,85.85958,396.9894,67.988144,318.10196,62.201283,258.13696,83.06557,198.42154,128.0079,168.82066,177.81998,159.21652,0.024993093153066033,1,0.1377961,0,0
547.0316,236.83188,655.4306,219.16234,563.0209,336.45227,676.1653,303.07272,582.77844,145.19301,581.29346,176.68596,585.50793,200.86757,599.3882,223.51022,625.28204,235.60345,648.662,236.7413,89.6049,406.88773,75.28047,326.9721,74.35639,267.73676,90.98219,210.85054,133.4611,173.37791,177.78021,160.8799,0.03260861702955244,1,0.1377961,0,0
545.9209,237.7634,653.6224,219.45975,561.844,336.7332,675.1429,303.6071,584.7839,135.34337,591.80786,161.79982,601.2447,188.35146,613.6122,208.12772,631.90967,226.65935,648.82153,238.31813,101.79622,438.11655,104.50632,365.62875,111.60778,295.34747,126.75994,242.85457,153.52518,191.7066,180.89769,157.10966,0.025829229208873136,1,0.1377961,0,0
536.3286,234.54958,644.7752,215.32242,552.6441,333.7753,665.45685,300.13806,564.73517,149.50623,566.3847,181.3728,571.9835,206.12865,587.47253,230.44199,609.177,244.2915,631.84436,249.67473,73.97093,386.72946,65.80105,308.53107,67.239815,249.28198,85.89734,189.00336,119.34452,149.23764,158.91893,126.750244,0.03348100569231536,1,0.1377961,0,0
535.3662,233.77258,644.42993,214.72495,551.7549,333.17377,664.5692,299.30923,564.5247,158.41713,559.59265,191.43784,561.8651,215.58124,576.98956,240.91766,603.82635,250.06915,631.3978,249.79591,70.96805,361.1525,51.42906,284.39026,47.731426,229.49425,65.12361,168.80905,108.26472,137.50279,158.69102,125.11071,0.024365698867212862,1,0.1377961,0,0
533.7781,233.07721,643.4586,213.95432,550.2199,332.66772,663.6013,298.61768,564.5681,162.0129,557.08765,196.00833,557.8631,218.84695,574.12054,244.22832,601.88696,251.68594,630.67114,248.9328,71.91717,349.95648,47.898804,272.49884,42.231167,221.62817,61.296215,160.927,106.11836,132.87122,159.3792,125.27916,0.01729888146345606,1,0.1377961,0,0
533.0158,232.04933,642.44104,212.92227,549.3317,331.45605,662.64886,297.63437,563.309,158.4331,557.8631,191.64914,560.3854,217.25764,575.29175,240.51166,602.7034,248.69402,629.5548,248.38338,72.1763,356.75034,51.73202,279.821,48.026745,221.72775,65.65265,165.71295,110.004364,136.20552,158.973,124.23256,0.02311628955161399,1,0.1377961,0,0
531.87244,231.45218,641.35565,211.6238,548.3446,330.6531,661.62524,296.6864,563.9118,151.81288,565.8792,181.1489,572.19525,211.10454,586.9856,230.86266,605.5064,242.82973,628.3255,247.32921,77.6637,369.79034,70.99791,299.16052,71.880005,228.75539,90.71101,179.31956,118.9958,145.06589,158.85179,124.330795,0.03656537820376986,1,0.1377961,0,0
528.02704,234.23389,636.51227,215.29419,543.9743,334.90167,657.80695,300.92545,568.3176,169.97168,567.62103,204.10193,572.6524,227.97636,586.7975,251.85466,611.9547,262.19113,636.4262,265.84995,87.98432,333.112,74.57311,252.07309,75.23661,196.62573,91.49887,139.19469,132.07555,105.54813,175.71602,85.39259,0.03196279410723405,1,0.1377961,0,0
527.37537,235.095,635.9806,216.34436,543.47266,336.0608,657.5753,302.03647,568.627,180.89723,562.1939,215.85127,563.78125,239.4563,580.71344,261.68192,609.00867,269.30255,636.9161,266.63953,86.0723,308.55618,62.542374,229.1981,57.639988,177.02927,78.88143,123.129234,125.13598,93.94405,177.46686,85.4745,0.018281136546619736,1,0.1377961,0,0
526.5843,235.78795,635.4577,217.13995,542.88086,336.407,656.7081,302.8293,568.20715,186.25874,560.7175,219.86234,561.9304,243.73642,580.85425,266.8995,608.7201,271.30054,636.91974,267.4266,84.86338,296.76862,60.208637,222.0695,54.660908,169.99603,78.83626,113.60959,125.44037,91.2896,178.84862,85.301994,0.016080315898906083,1,0.1377961,0,0
525.86816,236.56253,634.65015,217.75809,542.052,337.2305,655.8369,302.98737,567.0917,185.3752,561.7143,217.84047,564.09717,242.6942,580.08466,263.40976,607.96533,270.61002,635.18,267.7881,84.523964,301.06262,63.862976,227.62688,59.885387,172.50917,80.010704,122.06605,125.78164,93.733345,177.0508,85.813416,0.021304093216121922,1,0.1377961,0,0
524.89136,237.46497,633.80304,218.68524,541.0937,337.65805,654.9621,303.89703,566.1907,179.44965,566.9501,210.79837,572.6214,234.30302,586.7755,256.67776,610.50696,266.33752,633.7537,268.8726,87.27079,317.68604,77.42469,243.53024,79.187614,188.82816,95.84566,134.56204,134.1439,102.89421,175.998,85.72927,0.03302102242951663,1,0.1377961,0,0
516.116,241.17612,624.65375,222.20721,532.5644,341.39767,645.02075,308.11404,561.7725,195.62434,567.2162,222.5398,606.4063,257.36783,596.42065,280.42245,609.67773,290.0706,626.4113,299.3415,90.81282,284.64102,90.94656,221.48158,148.97467,128.36378,121.76155,84.23526,141.8377,57.401527,168.7412,29.046999,0.014992151161578366,0,0.1377961,0,0
516.5381,241.60547,624.75934,222.44533,532.3183,341.9476,646.47064,307.6852,561.7176,210.58252,559.5332,243.67255,563.2395,269.685,578.549,292.12567,602.5598,300.89987,626.5776,301.5515,85.091095,252.5179,69.82338,178.74634,67.58858,122.03909,85.74991,69.1135,123.499016,38.972492,165.9475,24.20309,0.031770285449535744,1,0.1377961,0,0
517.20056,242.15962,625.09686,223.18427,533.27747,342.0141,646.81995,307.9159,561.496,216.14832,557.51105,250.19058,558.9035,273.97345,574.9452,297.54465,600.4601,304.01187,627.751,302.04446,82.0115,241.43114,63.381958,166.98344,58.06827,116.46628,76.92189,61.20888,117.753654,34.817974,167.15965,23.359474,0.02484023708050853,1,0.1377961,0,0
517.5484,242.23267,626.01855,223.27995,534.1708,342.03757,647.64233,308.07065,560.612,215.97365,557.3659,250.01428,559.0735,273.82703,575.39233,297.33545,601.7035,303.9687,628.5105,302.1664,79.51761,242.24019,62.18778,167.99634,57.302643,117.427574,76.46383,62.19283,118.5268,35.03666,167.02342,23.5308,0.02565008970191748,1,0.1377961,0,0
518.84155,241.38661,626.61273,222.67133,534.7036,341.23618,647.9175,307.15314,558.5525,209.78804,557.5684,242.30708,561.80634,267.9133,578.4424,290.51346,602.83777,299.59543,629.32196,301.77234,75.70366,256.2422,63.02431,183.19781,61.94365,126.91122,82.3679,72.76208,120.882416,41.630646,167.5569,22.215963,0.028129810208173674,1,0.1377961,0,0
519.0482,240.41089,627.0381,221.53024,535.0107,340.36816,648.3375,306.8453,556.93964,198.99707,562.0604,228.89272,570.22363,252.13184,580.4898,274.0131,607.29456,290.26874,629.8915,299.28696,76.037254,279.2243,74.72521,208.8784,80.93272,154.77818,91.02808,104.05124,131.81294,57.127407,168.96127,26.2654,0.028429333777586416,1,0.1377961,0,0
518.6072,228.07532,626.2082,208.44122,534.8327,327.24063,647.24646,293.68805,542.84937,183.26608,543.18915,216.5659,548.2673,241.57118,564.352,265.39276,586.8269,275.31445,610.7393,277.6218,53.529884,290.61813,43.499077,215.27931,44.315773,159.60287,63.60028,103.030304,98.298744,71.630325,139.49773,54.196056,0.032956219967921675,1,0.4939735,1,1
518.0615,227.77017,626.46515,207.95465,534.23004,327.50766,647.27454,292.73068,543.3405,189.9309,539.6065,224.0056,542.76575,248.75891,557.7486,272.47815,583.77124,279.17194,610.5906,278.11346,52.1478,273.88467,35.473755,199.62732,33.45171,146.33743,50.635662,91.32635,91.454636,64.575264,138.50993,52.05773,0.027350478678553697,1,0.4939735,0,0
518.0132,227.70409,626.4297,207.68925,534.0909,326.85403,647.29584,292.97272,542.874,189.10497,539.8163,223.41924,542.7935,247.89825,557.9444,271.0767,583.7306,278.33517,610.498,277.78253,52.060295,275.76443,36.360004,200.55907,34.100914,147.69853,51.844097,93.50927,92.27263,65.89312,138.9951,52.66823,0.027767283307618677,1,0.4939735,0,0
